Brand,Title,Price,Product Link
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN","₹49,775",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Mzk3MzM4NjMyMDYxNDE0OjE3NTM2MTgzNTA6c3BfYnRmOjMwMDQ3MjU3OTA1NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_165_sspa%3Fdib%3DeyJ2IjoiMSJ9.gKbMBTA6WEjVIPt_RtTutq_Bf9KeYHc9Maakfuz91vzuY6NSFs97HSM65gBcYiJ_iAC40rDRr7Ak8oYZIIptk9T5-AuBi4TB3bUTBlOH2_7od3jBn89wPa-YoWPpsP3Yeo3Vb_JYMdUmXODX2I5M03bE9FOkXsLN4EbRyVFohId5tMqAJP7_SQ812X3NNzs5cNP8UnEHD5y0phNPtpy4T4AXke-Or2WhUUcYzq4-KX4.Hb9LgDBrJk2DkqfvzBUKxSvpIJNiJqi3CrcYQCN-Lx4%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618350%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, 3 mon. Game Pass Laptop","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDAwODM2MDAxMjU2ODg0OjE3NTM2MTgzNTQ6c3BfYXRmX25leHQ6MzAwNDQ5NDQyODQyMTMyOjowOjo&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_161_sspa%3Fdib%3DeyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618354%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
Lenovo Thinkbook,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDAwODM2MDAxMjU2ODg0OjE3NTM2MTgzNTQ6c3BfYXRmX25leHQ6MzAwNjExODQ2NDM0NTMyOjowOjo&url=%2FLenovo-Thinkbook-16-G6-21Kka07Rin%2Fdp%2FB0CZ7DNGZH%2Fref%3Dsr_1_162_sspa%3Fdib%3DeyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618354%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
Lenovo ThinkBook,"Lenovo ThinkBook 15 Intel 12th Gen Core i5 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Win11 Home/MS Office H&S 2021/Backlit Keyboard/Mineral Grey/1.7 Kg), 21DJA049IH","₹45,110",https://www.amazon.in/Lenovo-ThinkBook-Antiglare-Keyboard-21DJA049IH/dp/B0BVRKBNRH/ref=sr_1_163?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-163
HP Victus,"HP Victus Gaming Laptop 15,AMD Ryzen 5 5600H,15.6 inch(39.6cm),FHD,Anti-Glare,8 GB DDR4-3200 MHz RAM, 512 GB PCIe® Gen4NVMe™ TLC M.2 SSD,Windows 11 Home,2.29kg, fb0153AX","₹52,400",https://www.amazon.in/HP-Anti-Glare-DDR4-3200-Gen4NVMeTM-fb0153AX/dp/B0CWNX8P6G/ref=sr_1_164?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-164
acer Travelmate,"acer Travelmate Laptop Intel Core i7-1255U Processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Window11 Home/MS Office Home and Student/ TMP214-54 with 35.56 cm (14.0"") Full HD Display","₹54,990",https://www.amazon.in/acer-Travelmate-i7-1255U-Processor-TMP214-54/dp/B00W505F5I/ref=sr_1_165?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-165
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 14"" (35.56cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa Built-in/1 Year ADP Free/Arctic Grey/1.37Kg), 83EQ0044IN","₹48,200",https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-35-56cm-83EQ0044IN/dp/B0CWRSC3HS/ref=sr_1_166?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-166
ASUS Vivobook,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS","₹39,990",https://www.amazon.in/ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_167?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-167
MSI Modern,"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN","₹45,700",https://www.amazon.in/MSI-Modern-15-i5-1335U-B13M-289IN/dp/B0BX9MXTT2/ref=sr_1_168?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-168
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD IPS, 15.6""/39.6cm, Windows 11, MSOffice 21, Arctic Grey, 1.6Kg,83ER008GIN,Backlit KB,Alexa Built-in,1 Yr ADP Free Laptop","₹49,970",https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Backlit-83ER008GIN/dp/B0CR8XY6MG/ref=sr_1_169?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-169
MSI Thin,"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 3050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2240IN","₹71,990",https://www.amazon.in/MSI-i7-12650H-Windows-GeForce-B12UC-2240IN/dp/B0DP5HWB52/ref=sr_1_170?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-170
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN","₹49,775",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDAwODM2MDAxMjU2ODg0OjE3NTM2MTgzNTQ6c3BfbXRmOjMwMDQ3MjU3OTA1NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618354%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
"Primebook 4G,","Primebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","₹16,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDAwODM2MDAxMjU2ODg0OjE3NTM2MTgzNTQ6c3BfbXRmOjMwMDIxMzY3MzA2MzIzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_172_sspa%3Fdib%3DeyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618354%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
ASUS Vivobook,"ASUS Vivobook Go 15, AMD Ryzen 3 7320U Thin & Light Laptop(AMD Radeon iGPU/8GB RAM/512GB SSD/FHD/15.6""/60Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.63 Kg) E1504FA-NJ131WS","₹30,800",https://www.amazon.in/ASUS-Vivobook-Laptop-Windows-E1504FA-NJ131WS/dp/B0FB9653B3/ref=sr_1_173?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-173
Dell Inspiron,"Dell Inspiron 5430, Intel Core i5-1335U, 13th Gen, 8GB RAM, 512GB SSD, FHD+ Comfort View, 14""/35.56cm, Windows 11, MS Office 21, Platinum Silver, 1.59KG, Backlit KB, Thunderbolt 4.0 Port Laptop","₹60,936",https://www.amazon.in/Dell-Inspiron-i5-1335U-Processor-Thunderbolt/dp/B0C2HVSHX6/ref=sr_1_174?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-174
"Modern 15,","Modern 15, Intel 12th Gen i7-1255U, 40CM FHD Thin & Light Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B12MO-816IN","₹43,380",https://www.amazon.in/MSI-i7-1255U-Windows-Graphics-B12MO-816IN/dp/B0D1VKPSH7/ref=sr_1_175?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-175
MSI Modern,"MSI Modern 15, AMD 7th Gen. Ryzen 5-7530U, 40CM FHD 60Hz Laptop(16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/AMD Radeon Graphics/Classic Black/1.7Kg), B7M-427IN","₹42,990",https://www.amazon.in/MSI-5-7530U-Windows-Graphics-B7M-427IN/dp/B0DJP5TXC1/ref=sr_1_176?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-176
"HP Victus,","HP Victus, AMD Ryzen 5 5600H, 4GB NVIDIA RTX 3050 Gaming Laptop (8GB DDR4, 512GB SSD) 144Hz, IPS, 15.6""/39.6cm, Flicker-Free, Win11, Office 21, Mic Silver, 2.37kg, Enhanced Cooling, Backlit, fb0082AX","₹59,500",https://www.amazon.in/HP-Windows-Enhanced-Cooling-fb0082AX/dp/B0BZYP6JK8/ref=sr_1_177?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-177
acer Aspire,"acer Aspire 3 Laptop 12th Gen Intel Core i5-1235U (Windows 11 Home SL/16GB RAM/512GB SSD), 15.6"" FHD Display, Intel® UHD Graphics, Steel Gray, 1.7 Kg","₹42,990",https://www.amazon.in/acer-i5-1235U-Windows-Display-Graphics/dp/B0F7436C1G/ref=sr_1_178?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-178
Acer Aspire,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG","₹48,990",https://www.amazon.in/Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_179?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-179
MSI Thin,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050,GDDR6 6GB /Cosmos Gray/1.86Kg), B12VE-1689IN","₹69,000",https://www.amazon.in/MSI-i5-12450H-Windows-GeForce-B12VE-1689IN/dp/B0CV9BVRT2/ref=sr_1_180?dib=eyJ2IjoiMSJ9.J9Zuc6IQAZhiEM9C4cx3K3pteQ_J6LGjZqiZQuOfqWb6JZVbvUmY83_9_gBiwmBvVUqKCY6mLkKaTSuzCLwkziNx_PZFM0EyzheYixrtXhG5IWnjUImfxnI8Gb1L8Hywxp-Wn40Azt8Xw1tCGZfMLWxGgcWti_zSXybGR7k4gUoePbK8-PZ27MkA04YiVVPctDYxqAG8x1Qk8Ii73bVQfx846HY23bB6MIXXrtlBIaM.iHfR79N1Jz2pSXeApdkEnKJRu4-be0ogatEvCXHZjdw&dib_tag=se&keywords=laptop+under+50k&qid=1753618354&sr=8-180
"HP Victus,","HP Victus, AMD Ryzen 9-8945HS, 8GB RTX 4060, Upgrade (Upto 32GB) 16GB RAM, 1TB SSD, 144Hz, 300nits, IPS, 15.6""/39.6cm, FHD, Win11, M365* Office 24, Blue, 2.29Kg, Backlit, fb3025AX, AI Gaming Laptop","₹1,01,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDMxOTY5NDk3MjAyNjc2OjE3NTM2MTgzNTg6c3BfYXRmX25leHQ6MzAwNTg2OTgxNTQ1NjMyOjowOjo&url=%2FHP-9-8945HS-Upgrade-300nits-fb3025AX%2Fdp%2FB0DTJ3PX6T%2Fref%3Dsr_1_177_sspa%3Fdib%3DeyJ2IjoiMSJ9.fz8CNBOp0MaCkIxLVWJ4wL6dKGKDno5a9C-NK8su10Qg56jUpBb89kdgTu82jfCgQXfII0PheXm2ouRgjNB5PUrXvidhurSsMarlPM8-oZWLuirWTYduKwFKyFeeeKfEaJgc5QamE0Q9G5oPqvCrinm9mDnvU2C0hQ0k2rtf0nMiXF1-aI5WgzDALb5UEyxVHEYijxuENX_QHQdY4pjnEFcCvv4Lecg0m0HvD57_p2E.FKcdrhf2YS3AQwcags008ajTlAuqG0E5st3kFPV_kYY%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618357%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
Lenovo Thinkbook,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDMxOTY5NDk3MjAyNjc2OjE3NTM2MTgzNTg6c3BfYXRmX25leHQ6MzAwNjExODQ2NDM0NTMyOjowOjo&url=%2FLenovo-Thinkbook-16-G6-21Kka07Rin%2Fdp%2FB0CZ7DNGZH%2Fref%3Dsr_1_178_sspa%3Fdib%3DeyJ2IjoiMSJ9.fz8CNBOp0MaCkIxLVWJ4wL6dKGKDno5a9C-NK8su10Qg56jUpBb89kdgTu82jfCgQXfII0PheXm2ouRgjNB5PUrXvidhurSsMarlPM8-oZWLuirWTYduKwFKyFeeeKfEaJgc5QamE0Q9G5oPqvCrinm9mDnvU2C0hQ0k2rtf0nMiXF1-aI5WgzDALb5UEyxVHEYijxuENX_QHQdY4pjnEFcCvv4Lecg0m0HvD57_p2E.FKcdrhf2YS3AQwcags008ajTlAuqG0E5st3kFPV_kYY%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618357%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
